"Week" "Player" "range" "pts_all" "sacks" "INT" "fum" "SAF" "TD" "rnk" "max" "min" "std" "Var" "pts_all_grp" "pts_all_score" "yrds_est" "yrds_all_grp" "yrds_all_score" "Full_Proj"
"13" "Steelers D/ST" "-1.47-7.93" 30.5 1.52 0.86 0.46 0 0.08 "#3" 7.93 -1.47 4.7 22.09 6 -1 388.6 5 -1 2.64
"1" "Buccaneers D/ST" "-1.98-8.48" 31.37 1.42 0.62 0.54 0.02 0.14 "#6" 8.48 -1.98 5.23 27.3529 6 -1 393.124 5 -1 2.62
"14" "Bears D/ST" "-0.57-7.51" 29.06 2.04 0.62 0.52 0 0.04 "#1" 7.51 -0.57 4.04 16.3216 6 -1 381.112 5 -1 2.56
"7" "Titans D/ST" "-1.79-14.51" 35.26 3.01 0.91 0.98 0.07 0.27 "#3" 14.51 -1.79 8.15 66.4225 7 -3 413.352 6 -3 2.55
"14" "Bengals D/ST" "-1.21-7.81" 31.83 1.54 0.76 0.56 0 0.06 "#3" 7.81 -1.21 4.51 20.3401 6 -1 395.516 5 -1 2.54
"15" "Chargers D/ST" "-1.98-8.14" 30.58 1.8 0.68 0.44 0 0.08 "#2" 8.14 -1.98 5.06 25.6036 6 -1 389.016 5 -1 2.52
"9" "Rams D/ST" "-1.44-7.72" 30.23 1.48 0.58 0.5 0.02 0.12 "#6" 7.72 -1.44 4.58 20.9764 6 -1 387.196 5 -1 2.4
"11" "Broncos D/ST" "-1.21-8.21" 28.13 1.5 0.56 0.56 0.08 0.08 "#3" 8.21 -1.21 4.71 22.1841 6 -1 376.276 5 -1 2.38
"17" "Broncos D/ST" "-1.21-8.21" 28.13 1.5 0.56 0.56 0.08 0.08 "#3" 8.21 -1.21 4.71 22.1841 6 -1 376.276 5 -1 2.38
"14" "Buccaneers D/ST" "-1.73-7.31" 31.62 1.5 0.56 0.56 0.02 0.08 "#6" 7.31 -1.73 4.52 20.4304 6 -1 394.424 5 -1 2.26
"14" "Dolphins D/ST" "-0.64-7.78" 27.64 1.68 0.6 0.44 0.02 0.06 "#5" 7.78 -0.64 4.21 17.7241 6 -1 373.728 5 -1 2.16
"1" "Browns D/ST" "-1.42-7.00" 32.24 1.4 0.48 0.56 0 0.1 "#10" 7 -1.42 4.21 17.7241 6 -1 397.648 5 -1 2.08
"1" "Raiders D/ST" "-0.79-7.99" 28.09 1.52 0.52 0.4 0 0.12 "#1" 7.99 -0.79 4.39 19.2721 6 -1 376.068 5 -1 2.08
"7" "49ers D/ST" "-2.90-14.08" 34.55 3.49 1.16 0.73 0.03 0.06 "#1" 14.08 -2.9 8.49 72.0801 7 -3 409.66 6 -3 1.69
"12" "Falcons D/ST" "-1.88-6.78" 32.85 1.36 0.62 0.58 0 0.12 "#6" 6.78 -1.88 4.33 18.7489 6 -1 400.82 6 -3 0.48
"9" "Saints D/ST" "-2.32-7.42" 33.43 1.84 0.58 0.52 0 0.06 "#1" 7.42 -2.32 4.87 23.7169 6 -1 403.836 6 -3 0.4
"10" "Raiders D/ST" "-2.45-6.35" 33.52 1.28 0.58 0.56 0.02 0.06 "#3" 6.35 -2.45 4.4 19.36 6 -1 404.304 6 -3 -0.04
"8" "Packers D/ST" "-2.39-6.37" 33.51 1.56 0.42 0.38 0.02 0.12 "#1" 6.37 -2.39 4.38 19.1844 6 -1 404.252 6 -3 -0.0800000000000005
"2" "Browns D/ST" "-2.64-6.62" 34.48 1.34 0.48 0.54 0 0.08 "#6" 6.62 -2.64 4.63 21.4369 6 -1 409.296 6 -3 -0.14
"11" "Chiefs D/ST" "-2.15-7.67" 35.81 1.44 0.64 0.56 0 0.16 "#1" 7.67 -2.15 4.91 24.1081 7 -3 416.212 6 -3 -1.2
"15" "Chiefs D/ST" "-2.17-7.45" 35.39 1.4 0.7 0.38 0.04 0.18 "#3" 7.45 -2.17 4.81 23.1361 7 -3 414.028 6 -3 -1.28
"17" "49ers D/ST" "-2.47-6.01" 34.55 1.74 0.58 0.36 0.02 0.04 "#1" 6.01 -2.47 4.24 17.9776 7 -3 409.66 6 -3 -2.1
"13" "Lions D/ST" "-2.36-5.84" 35.38 1.24 0.56 0.5 0.02 0.08 "#1" 5.84 -2.36 4.1 16.81 7 -3 413.976 6 -3 -2.12
"13" "Raiders D/ST" "-3.42-5.56" 35.04 1.26 0.5 0.32 0.02 0.08 "#2" 5.56 -3.42 4.49 20.1601 7 -3 412.208 6 -3 -2.58
"17" "Raiders D/ST" "-3.42-5.56" 35.04 1.26 0.5 0.32 0.02 0.08 "#2" 5.56 -3.42 4.49 20.1601 7 -3 412.208 6 -3 -2.58
